;delayFromFreeFlow;delayFromTypical;distance;endTime;eventCode;fullDesc;iconURL;id;impacting;lat;lng;parameterizedDescription;severity;shortDesc;startTime;type
0;0.0;0.0;0.0;2019-07-05T05:50:53;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:06:12;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:06:12;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:21:36;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:21:36;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:21:36;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:21:36;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:36:47;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:36:47;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.0;0.0;0.07999999821186066;2019-07-05T06:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:52:00;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:52:00;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T06:52:00;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:07:14;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:07:14;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:17:43;213;Car fire on Utica Ave at Empire Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144024;True;40.663559;-73.93161;{u'direction': u'None', u'roadName': u'Utica Ave', u'position1': u'at', u'toLocation': u'Wingate', u'crossRoad2': u'Utica Ave / Empire Blvd', u'eventText': u'Car Fire'};2;Utica Ave: car fire at Empire Blvd;2019-07-05T06:47:51;4
1;0.0;0.0;0.0;2019-07-05T07:07:14;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
2;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:17:43;213;Car fire on Utica Ave at Empire Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144024;True;40.663559;-73.93161;{u'direction': u'None', u'roadName': u'Utica Ave', u'position1': u'at', u'toLocation': u'Wingate', u'crossRoad2': u'Utica Ave / Empire Blvd', u'eventText': u'Car Fire'};2;Utica Ave: car fire at Empire Blvd;2019-07-05T06:47:51;4
1;0.0;0.0;0.0;2019-07-05T07:22:30;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
2;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:24:27;201;Accident on Belt Pkwy at Exit 14 Pennsylvania Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144314;True;40.643036;-73.876221;{u'direction': u'None', u'roadName': u'Belt Pkwy', u'position1': u'at', u'toLocation': u'Spring Creek', u'crossRoad2': u'Belt Pkwy Exit 14 / Pennsylvania Ave', u'eventText': u'Accident'};2;Belt Pkwy: accident at Exit 14 Pennsylvania Ave;2019-07-05T06:54:35;4
1;0.0;0.0;0.0;2019-07-05T07:17:43;213;Car fire on Utica Ave at Empire Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144024;True;40.663559;-73.93161;{u'direction': u'None', u'roadName': u'Utica Ave', u'position1': u'at', u'toLocation': u'Wingate', u'crossRoad2': u'Utica Ave / Empire Blvd', u'eventText': u'Car Fire'};2;Utica Ave: car fire at Empire Blvd;2019-07-05T06:47:51;4
2;0.0;0.0;0.0;2019-07-05T07:22:30;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
3;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:24:27;201;Accident on Belt Pkwy at Exit 14 Pennsylvania Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144314;True;40.643036;-73.876221;{u'direction': u'None', u'roadName': u'Belt Pkwy', u'position1': u'at', u'toLocation': u'Spring Creek', u'crossRoad2': u'Belt Pkwy Exit 14 / Pennsylvania Ave', u'eventText': u'Accident'};2;Belt Pkwy: accident at Exit 14 Pennsylvania Ave;2019-07-05T06:54:35;4
1;0.0;0.0;0.0;2019-07-05T07:17:43;213;Car fire on Utica Ave at Empire Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144024;True;40.663559;-73.93161;{u'direction': u'None', u'roadName': u'Utica Ave', u'position1': u'at', u'toLocation': u'Wingate', u'crossRoad2': u'Utica Ave / Empire Blvd', u'eventText': u'Car Fire'};2;Utica Ave: car fire at Empire Blvd;2019-07-05T06:47:51;4
2;0.0;0.0;0.0;2019-07-05T07:22:30;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
3;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:24:27;201;Accident on Belt Pkwy at Exit 14 Pennsylvania Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144314;True;40.643036;-73.876221;{u'direction': u'None', u'roadName': u'Belt Pkwy', u'position1': u'at', u'toLocation': u'Spring Creek', u'crossRoad2': u'Belt Pkwy Exit 14 / Pennsylvania Ave', u'eventText': u'Accident'};2;Belt Pkwy: accident at Exit 14 Pennsylvania Ave;2019-07-05T06:54:35;4
1;0.0;0.0;0.0;2019-07-05T07:32:49;213;Car fire on Utica Ave at Empire Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144024;True;40.663559;-73.93161;{u'direction': u'None', u'roadName': u'Utica Ave', u'position1': u'at', u'toLocation': u'Wingate', u'crossRoad2': u'Utica Ave / Empire Blvd', u'eventText': u'Car Fire'};2;Utica Ave: car fire at Empire Blvd;2019-07-05T06:47:51;4
2;0.0;0.0;0.0;2019-07-05T07:34:25;201;Accident on Belt Pkwy at Exit 17S Cross Bay Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144721;True;40.665699;-73.84227;{u'direction': u'None', u'roadName': u'Belt Pkwy', u'position1': u'at', u'toLocation': u'Lindenwood', u'crossRoad2': u'Belt Pkwy Exit 17S / Cross Bay Blvd', u'eventText': u'Accident'};2;Belt Pkwy: accident at Exit 17S Cross Bay Blvd;2019-07-05T07:04:33;4
3;0.0;0.0;0.0;2019-07-05T07:22:30;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
4;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:40:02;201;Accident on Belt Pkwy at Exit 14 Pennsylvania Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144314;True;40.643036;-73.876221;{u'direction': u'None', u'roadName': u'Belt Pkwy', u'position1': u'at', u'toLocation': u'Spring Creek', u'crossRoad2': u'Belt Pkwy Exit 14 / Pennsylvania Ave', u'eventText': u'Accident'};2;Belt Pkwy: accident at Exit 14 Pennsylvania Ave;2019-07-05T06:54:35;4
1;0.0;0.0;0.0;2019-07-05T07:32:49;213;Car fire on Utica Ave at Empire Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144024;True;40.663559;-73.93161;{u'direction': u'None', u'roadName': u'Utica Ave', u'position1': u'at', u'toLocation': u'Wingate', u'crossRoad2': u'Utica Ave / Empire Blvd', u'eventText': u'Car Fire'};2;Utica Ave: car fire at Empire Blvd;2019-07-05T06:47:51;4
2;0.0;0.0;0.0;2019-07-05T07:34:25;201;Accident on Belt Pkwy at Exit 17S Cross Bay Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144721;True;40.665699;-73.84227;{u'direction': u'None', u'roadName': u'Belt Pkwy', u'position1': u'at', u'toLocation': u'Lindenwood', u'crossRoad2': u'Belt Pkwy Exit 17S / Cross Bay Blvd', u'eventText': u'Accident'};2;Belt Pkwy: accident at Exit 17S Cross Bay Blvd;2019-07-05T07:04:33;4
3;0.0;0.0;0.0;2019-07-05T07:38:56;214;Fire department activity on 138th St Southbound between 68th Dr and Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111139848;False;40.72887;-73.827538;{u'direction': u'Southbound', u'roadName': u'138th St', u'position2': u'and', u'position1': u'between', u'crossRoad1': u'138th St / 68th Dr', u'crossRoad2': u' Jewel Ave ', u'eventText': u'Fire Department activity'};2;138th St S/B: fire department activity between 68th Dr and Jewel Ave;2019-07-05T04:48:48;4
4;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T07:40:02;201;Accident on Belt Pkwy at Exit 14 Pennsylvania Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144314;True;40.643036;-73.876221;{u'direction': u'None', u'roadName': u'Belt Pkwy', u'position1': u'at', u'toLocation': u'Spring Creek', u'crossRoad2': u'Belt Pkwy Exit 14 / Pennsylvania Ave', u'eventText': u'Accident'};2;Belt Pkwy: accident at Exit 14 Pennsylvania Ave;2019-07-05T06:54:35;4
